User,RecommendFundCode
8015,7427
8130,7427
8112,7427
8148,7427
9240,7427
9107,7427
8151,7427
9226,7427
9880,7427
9899,7427
7099,6510
7766,6510
7776,6510
7770,6510
7775,6510
9090,6510
9165,6510
9243,6510
7993,6510
8125,6510
6252,6809
6302,6809
6279,6809
6331,6809
6303,6809
6525,6809
6546,6809
6545,6809
6408,6809
6529,6809
7362,7359
7369,7359
7770,7359
7794,7359
8125,7359
8480,7359
7775,7359
8463,7359
7993,7359
8496,7359
8015,6994
8020,6994
8513,6994
8112,6994
9226,6994
9107,6994
9899,6994
9113,6994
9240,6994
9880,6994
9799,7165
9810,7165
9828,7165
10047,7165
9818,7165
10052,7165
10051,7165
10056,7165
10070,7165
10050,7165
9731,7302
9736,7302
9732,7302
9740,7302
9756,7302
9748,7302
9753,7302
9766,7302
9782,7302
9770,7302
2703,6969
2707,6969
2968,6969
2729,6969
2730,6969
2974,6969
2972,6969
2970,6969
2732,6969
2971,6969
6252,6658
6303,6658
6302,6658
6525,6658
6408,6658
6540,6658
6558,6658
6546,6658
6529,6658
6545,6658
7099,7200
7124,7200
7154,7200
7125,7200
7194,7200
7314,7200
7199,7200
7198,7200
7129,7200
7362,7200
5639,3275
5674,3275
5698,3275
5677,3275
5678,3275
5719,3275
5738,3275
5700,3275
5686,3275
5701,3275
7030,6840
7090,6840
7070,6840
9165,6840
9651,6840
9671,6840
9713,6840
9652,6840
9712,6840
9676,6840
2970,6615
2971,6615
2972,6615
2974,6615
2997,6615
3026,6615
3025,6615
9752,6615
9711,6615
9739,6615
8112,7023
8130,7023
8394,7023
9107,7023
8513,7023
9226,7023
9113,7023
9240,7023
9899,7023
9880,7023
7993,6549
8125,6549
8126,6549
8216,6549
8201,6549
8408,6549
8239,6549
8463,6549
8564,6549
8480,6549
7770,6944
7775,6944
8785,6944
8630,6944
8795,6944
8861,6944
8817,6944
8884,6944
8800,6944
8923,6944
7974,6931
7999,6931
9725,6931
8017,6931
9723,6931
9741,6931
9747,6931
8146,6931
9726,6931
9733,6931
2968,6879
2970,6879
2972,6879
9129,6879
2971,6879
2974,6879
9752,6879
9711,6879
9739,6879
9550,6879
7474,6500
7735,6500
7475,6500
8857,6500
9242,6500
7600,6500
9245,6500
8860,6500
9248,6500
9261,6500
7194,6734
7770,6734
7775,6734
7787,6734
7779,6734
9090,6734
7993,6734
9165,6734
9671,6734
9243,6734
6252,2063
6267,2063
6303,2063
6268,2063
6302,2063
6529,2063
6545,2063
6408,2063
6525,2063
6546,2063
8015,488
8016,488
8112,488
8394,488
9880,488
9226,488
9240,488
9899,488
9107,488
