User,RecommendFundCode
61,485118.0
61,700005.0
61,46.0
61,235.0
61,15.0
61,4267.0
61,1212.0
62,519622.0
62,4723.0
62,1863.0
62,675041.0
62,5124.0
62,1021.0
62,5631.0
62,377.0
62,153.0
62,340009.0
63,6151.0
63,6040.0
63,660009.0
63,675013.0
63,3568.0
63,206005.0
63,373.0
63,1961.0
63,5677.0
63,76.0
64,3056.0
64,3394.0
64,70016.0
64,153.0
64,630003.0
64,660002.0
64,6707.0
64,161010.0
64,1546.0
64,160644.0
65,3315.0
65,161010.0
65,5284.0
65,3703.0
65,351.0
65,3546.0
65,40010.0
65,2868.0
65,5156.0
65,3360.0
66,6319.0
66,531021.0
66,236.0
66,3499.0
66,40022.0
66,1237.0
66,160644.0
66,163208.0
66,3056.0
66,4615.0
67,3146.0
67,6677.0
67,660102.0
67,4637.0
67,241001.0
67,3226.0
67,50123.0
67,6089.0
67,270010.0
67,4827.0
68,3455.0
68,3173.0
68,519943.0
68,519131.0
68,6484.0
68,1214.0
68,118002.0
68,3923.0
68,6142.0
68,2924.0
69,5217.0
69,3730.0
69,2354.0
69,530014.0
69,320.0
69,3923.0
69,3199.0
69,4920.0
69,6387.0
69,5832.0
70,6677.0
70,6731.0
70,2930.0
70,4655.0
70,407.0
70,471007.0
70,2524.0
70,6393.0
70,1180.0
70,6287.0
71,550004.0
71,675013.0
71,5070.0
71,470060.0
71,1214.0
71,1993.0
71,6697.0
71,360.0
71,5677.0
71,165311.0
72,6506.0
72,4052.0
72,2807.0
72,2701.0
72,6576.0
72,530014.0
72,6493.0
72,4168.0
72,4628.0
72,3879.0
73,3819.0
73,400009.0
73,5284.0
73,5631.0
73,90012.0
73,1061.0
73,160125.0
73,6145.0
73,40010.0
73,519654.0
74,5625.0
74,4080.0
74,3209.0
74,519622.0
74,40045.0
74,4723.0
74,5759.0
74,6115.0
74,180025.0
74,6411.0
75,160523.0
75,166105.0
75,450006.0
75,519686.0
75,50006.0
75,3406.0
75,504.0
75,3082.0
75,3277.0
75,161823.0
76,6387.0
76,5862.0
76,519328.0
76,6322.0
76,5361.0
76,2438.0
76,6237.0
76,3188.0
76,3765.0
76,6519.0
77,668.0
77,394.0
77,3207.0
77,3127.0
77,3270.0
77,4499.0
77,6496.0
77,3530.0
77,4432.0
77,2101.0
78,104.0
78,6546.0
78,40180.0
78,5781.0
78,3084.0
78,6513.0
78,161014.0
78,6542.0
78,2522.0
78,273.0
79,660002.0
79,3127.0
79,161130.0
79,6439.0
79,4109.0
79,4923.0
79,6331.0
79,1993.0
79,4593.0
79,163907.0
80,3274.0
80,373.0
80,5766.0
80,3266.0
80,3371.0
80,3265.0
80,5246.0
80,3923.0
80,3510.0
80,2403.0
81,5998.0
81,6758.0
81,189.0
81,5172.0
81,519112.0
81,2401.0
81,1045.0
81,3429.0
81,5873.0
81,1949.0
82,471007.0
82,6677.0
82,2066.0
82,161902.0
82,782.0
82,519682.0
82,54.0
82,5892.0
82,5759.0
82,6016.0
83,6387.0
83,3440.0
83,2592.0
83,4656.0
83,5277.0
83,660002.0
83,4919.0
83,179.0
83,217024.0
83,217203.0
84,6546.0
84,5218.0
84,2734.0
84,4030.0
84,6436.0
84,6210.0
84,217022.0
84,5704.0
84,1023.0
84,110021.0
85,2401.0
85,519152.0
85,261002.0
85,519023.0
85,3811.0
85,6099.0
85,238.0
85,5048.0
85,3568.0
85,1257.0
86,3605.0
86,519152.0
