FundCode,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
6852,-0.4199170616105659,-0.7537841865265453,,,,0.2226657658082994
6349,-1.337513603648469,0.3153480590785109,,,-1.1507288044810284,-0.3526724687330112
6907,-0.4199170616105659,-0.7647609036272133,,,1.059280157767305,0.46342874423094593
6528,1.4152760224652403,0.9432162772367163,,,-0.04572432335686167,-0.35660864821676025
5855,1.4152760224652403,2.712663073864386,,,-0.04572432335686167,-0.35595261830280206
6777,-0.4199170616105659,-0.7625655602070796,,,,-0.36316894735634186
6257,-1.337513603648469,2.7521792554267908,,,-1.1507288044810284,-0.31724685337927033
6939,-1.337513603648469,0.7522213996850944,,,-1.1507288044810284,-0.3526724687330112
4954,-0.4199170616105659,-0.7515888431064118,,,1.059280157767305,0.06193843688854902
6745,-0.4199170616105659,-0.7537841865265453,,,,2.9766793446046758
6481,-0.4199170616105659,-0.7559795299466789,,,1.059280157767305,0.03241709076043158
6720,1.4152760224652403,0.82905841938977,,,-0.04572432335686167,-0.3441440798515551
6383,-0.4199170616105659,-0.7559795299466789,,,1.059280157767305,0.29351699651578117
6793,-0.4199170616105659,-0.7384167825856102,,,1.059280157767305,0.320414222988066
6350,-1.337513603648469,0.3109573722382437,,,-1.1507288044810284,-0.36251291744238373
6908,-0.4199170616105659,-0.7691515904674804,,,1.059280157767305,-0.2864134474232366
3532,-0.4199170616105659,-0.7559795299466789,-0.30954688785615336,,,0.9082170258945816
6936,-0.4199170616105659,-0.7362214391654766,,,,0.03963341981397136
6631,-0.4199170616105659,-0.7208540352245415,,,,-0.031873840807468606
6850,-0.4199170616105659,-0.7493934996862781,,,,0.9633235386670674
4955,-0.4199170616105659,-0.760370216786946,,,1.059280157767305,-0.35136040890509496
6746,-0.4199170616105659,-0.8130584588701522,,,,-0.36316894735634186
5856,1.4152760224652403,2.6951003265033178,,,-0.04572432335686167,-0.36251291744238373
6384,-0.4199170616105659,-0.7625655602070796,,,1.059280157767305,-0.18669690050159551
6712,-1.337513603648469,0.8685746009521744,,,-1.1507288044810284,-0.35464055847488574
6626,-0.4199170616105659,-0.7274400654849422,,,1.059280157767305,-0.1906330799853445
6794,-0.4199170616105659,-0.745002812846011,,,1.059280157767305,-0.33955187045384794
6672,-0.4199170616105659,-0.7559795299466789,,,1.059280157767305,-0.3461121695934296
4632,-0.4199170616105659,-0.7647609036272133,,,,-0.025313541667886925
6351,-1.337513603648469,0.05410219208261416,,,-1.1507288044810284,-0.3533284986469694
6632,-0.4199170616105659,-0.7274400654849422,,,,-0.3598887977865511
6865,-0.4199170616105659,-0.734026095745343,,,1.059280157767305,-0.25361195172532836
6837,-0.4199170616105659,-0.7911050246688163,,,1.059280157767305,-0.36251291744238373
6851,-0.4199170616105659,-0.7230493786446751,,,1.059280157767305,0.06653064628625613
3533,-0.4199170616105659,-0.7625655602070796,-0.4751481035816678,,,-0.36316894735634186
6713,-1.337513603648469,0.8663792575320407,,,-1.1507288044810284,-0.3539845285609276
6614,-1.337513603648469,1.0815229127051322,,,-1.1507288044810284,-0.3605448277005092
6627,-0.4199170616105659,-0.7230493786446751,,,1.059280157767305,-0.31134258415364685
6797,-0.4199170616105659,-0.7691515904674804,,,1.059280157767305,-0.19719337912492618
6673,-0.4199170616105659,-0.760370216786946,,,1.059280157767305,-0.24049135344616504
6665,-0.4199170616105659,-0.7581748733668124,,,,0.9547951497856114
6893,-0.4199170616105659,-0.7889096812486828,,,,-0.319870973035103
6736,1.4152760224652403,3.305405797300454,,,-0.04572432335686167,-0.3369277507980153
6152,-0.4199170616105659,-0.7735422773077475,,,,0.3328787913532711
6906,1.4152760224652403,-0.7515888431064118,,,,-0.0187532425283053
6824,-0.4199170616105659,-0.7230493786446751,,,1.059280157767305,-0.2509878320694957
6764,-0.4199170616105659,-0.7845189944084154,,,,-0.3605448277005092
6937,-1.337513603648469,0.7214865918032243,,,-1.1507288044810284,-0.06729945616120951
501311,-1.337513603648469,1.0881089429655328,,,-1.1507288044810284,-0.35464055847488574
6798,-0.4199170616105659,-0.7779329641480148,,,1.059280157767305,-0.315934793551354
6666,-0.4199170616105659,-0.760370216786946,,,,-0.36316894735634186
6804,-0.4199170616105659,-0.7559795299466789,,,1.059280157767305,0.046193718953553044
6773,-0.4199170616105659,-0.7493934996862781,,,1.059280157767305,0.12950951802623997
6912,-1.337513603648469,0.6183054510569455,,,,-0.3598887977865511
6153,-0.4199170616105659,-0.7735422773077475,,,,-0.36316894735634186
6544,-0.4199170616105659,-0.7252447220648087,,,,0.29942126574140465
6526,1.4152760224652403,0.21216691833223228,,,-0.04572432335686167,-0.3520164388190531
6825,-0.4199170616105659,-0.7296354089050759,,,1.059280157767305,-0.14077480652452395
6799,-0.4199170616105659,-0.7164633483842744,,,1.059280157767305,0.018640462567310122
6805,-0.4199170616105659,-0.7647609036272133,,,1.059280157767305,-0.0843562339241218
6358,-0.4199170616105659,-0.6835331970822706,,,,-0.028593691237677795
6901,-0.4199170616105659,-0.7801283075681483,,,,-0.23065090473679256
3822,1.4152760224652403,2.137483097789387,,,-0.04572432335686167,-0.33233554140030813
6789,-0.4199170616105659,-0.7362214391654766,,,1.059280157767305,-0.09682080228932695
6593,-1.337513603648469,1.6435308282593302,,,-1.1507288044810284,-0.24049135344616504
6359,-0.4199170616105659,-0.6879238839225377,,,,-0.36316894735634186
6827,-0.4199170616105659,-0.7757376207278812,,,,1.1214267479309852
6814,1.4152760224652403,0.319738745918778,,,-0.04572432335686167,-0.36251291744238373
6800,-0.4199170616105659,-0.7252447220648087,,,1.059280157767305,-0.1742323321363904
3823,1.4152760224652403,2.130897067528986,,,-0.04572432335686167,-0.3402079003678061
6594,-1.337513603648469,1.6347494545787955,,,-1.1507288044810284,-0.28182123802552944
6790,-0.4199170616105659,-0.7384167825856102,,,1.059280157767305,-0.36316894735634186
501064,1.4152760224652403,1.4261918296661047,,,-0.04572432335686167,-0.17160821248055774
